,rating_ratingValue,rating_worstRating,rating_bestRating,rating_alternateName,creativeWork_author_name,creativeWork_datePublished,creativeWork_author_sameAs,claimReview_author_name,claimReview_author_url,claimReview_url,claimReview_claimReviewed,claimReview_datePublished,claimReview_source,claimReview_author,extra_body,extra_refered_links,extra_title,extra_tags,extra_entities_claimReview_claimReviewed,extra_entities_body,extra_entities_keywords,extra_entities_author,related_links
93,,,,False,"""Whastapp user""",,,Vishvanews,,https://www.vishvasnews.com/telugu/society/fact-check-this-machine-can-not-cure-the-disease-in-2-5-minutes-viral%e2%80%8c-photos-related-to-a-movie-released-in-2013/,"""ఈ యంత్రం 2.5 నిమిషాల్లో ఒక వ్యాధిని నయం చేయగలదు.""",2020-12-17,Vishvanews,Urvashi Kapoor,"""వైరల్ ఫోటోల్లో ఉన్న యంత్రాలు 2.5 నిమిషాల్లో ఒక వ్యాధిని నయం చేయలేవు; ఈ ఫోటోలు 2013లో విడుదల అయిన ఓ సినిమాకు సంబంధించినవి.""","""['https://youtu.be/f4gmgTebHog', 'https://ieeexplore.ieee.org/abstract/document/8167544/similar#similar', 'https://www.youtube.com/embed/f4gmgTebHog?feature=oembed']""","""వాస్తవ తనిఖీ: ఇది 2.5 నిమిషాల్లో వ్యాధిని నయం చేసే యంత్రం కాదు, వైరల్‌ ఫోటోలు 2013లో రిలీజైన సినిమాకు సంబంధించినవి""","""['2013 cinema', '2013నాటి సినిమా', 'body scanner', 'Cannot Cure A Disease In 2.5 Minutes', 'Elysium', 'Fact Check', 'fake news', 'false claim', 'Images taken from film', 'machine', 'vishvas telugu', 'ఎలీసియం', 'తప్పుడు వాదన', 'ఫేక్\u200c న్యూస్\u200c', 'ఫ్యాక్ట్\u200c చెక్\u200c', 'బాడీ స్కానర్\u200c', 'వాస్తవ తనిఖీ', 'విశ్వాస్\u200c తెలుగు', 'విశ్వాస్\u200c న్యూస్\u200c']""","""[]""","""[]""",,,
94,,,,False,"""Hemendra Garg""",,,Vishvanews,,https://www.vishvasnews.com/marathi/viral/fact-check-viral-post-about-the-tax-of-lpg-cylinder-is-fake/,"""झूट का कारोबार ,, खुल्लम खुल्ला,,, GAS Basic price ..........Rs. 495.00 Central Govt Tax..Rs. 24.75 Transportation. Rs. 10.00 -------------------- Total price...........Rs. 529.75 State Govt Tax....Rs. 291.36 State transport...Rs. 15.00 Dealers commission. 5.50 Subsidies ..........Rs. 19.57 -------------------- Consumer pays.Rs. 861.18 -------------------- Central Govt. Tax 5%, State Govt. Tax 55% so Please find which Government is guilty for hiking the cooking gas price.""",2021-7-21,Vishvanews,"Urvashi Kapoor,Ankita Deshkar","""""","""['https://perma.cc/Y38P-WTVY', 'http://petroleum.nic.in/sites/default/files/Pre-GSTRateFinal.pdf', 'http://petroleum.nic.in/sites/default/files/LPGDC.pdf']""","""Fact Check: सिलेंडर वर केंद्र सरकार पेक्षा जास्ती टॅक्स वसूल करायचा दावा खोटा""","""['Cylinder', 'GST', 'LPG', 'LPG cylinders', 'LPG gas cylinder', 'VAT']""","""[]""","""[]""",,,
95,,,,False,"""फेसबुक यूजर शानू खान""",,,Vishvanews,,https://www.vishvasnews.com/marathi/politics/fact-check-viral-image-of-amit-shah-and-asaduddin-owaisi-is-edited/,"""अमित शाह आणि ओवैसी चे छायाचित्र""",2021-7-20,Vishvanews,"Ashish Maharishi,Ankita Deshkar","""विश्वास न्यूज च्या तपासात गृह मंत्री अमित शाह आणि ओवैसी यांचे व्हायरल चित्र खोटे असल्याचे समोर आले. दोन वेग वेगळ्या चित्रांना एडिट करू व्हायरल छायाचित्र बनवण्यात आले आहे.""","""['https://www.facebook.com/groups/1175471605990012/permalink/1928052877398544/', 'https://perma.cc/9TJA-PSRC', 'https://twitter.com/capt_amarinder/status/1168840142284570624/', 'https://twitter.com/arvindkumar_ias?ref_src=twsrc%5Etfw', 'https://twitter.com/CommissionrGHMC?ref_src=twsrc%5Etfw', 'https://t.co/v7Tqkb5KIx', 'https://www.vishvasnews.com/politics/fact-check-an-edited-image-of-amit-shah-and-owaisi-brother-is-being-shared-with-false-context-before-bengal-assembly-elections/embed/#?secret=QuZovsbc7l']""","""Fact Check: अमित शाह आणि ओवैसी चे हे छायाचित्र खोटे, आधी देखील व्हायरल झाले होते एडिटेड छायाचित्र""","""[]""","""[]""","""[]""",,,
96,,,,False,"""रेनू शाक्यवर""",,,Vishvanews,,https://www.vishvasnews.com/marathi/viral/fact-check-narendra-singh-tomar-did-not-leave-cabinet-viral-post-is-fake/,"""कृषी मंत्र्यांना पदावरून काढल्याचे आणि कृषी कायदा बदलल्याचा दावा करणारी पोस्ट""",2021-7-19,Vishvanews,"Gaurav Tiwari,Ankita Deshkar","""आमच्या तपासात कळले कि कृषि मंत्री नरेंद्र तोमर यांना काढण्यात आले नाही आणि तसेच तीन कृषी कायद्यांना रद्द करण्यात आले नाही. हि पोस्ट पूर्णपणे खोटी आहे.""","""['https://archive.ph/Mosp8', 'https://www.meity.gov.in/writereaddata/files/list_of_council_of_ministers-as-on-07072021.pdf']""","""Fact Check: कृषी मंत्र्यांना पदावरून काढल्याचे आणि कृषी कायदा बदलल्याचे खारीज करणारी पोस्ट खोटी आहे""","""['Farm Bills', 'Farm Laws', 'Farmers Protest', 'Union Agriculture Minister Narendra Tomar']""","""[]""","""[]""",,,
97,,,,False,"""Bablu Yadav""",,,Vishvanews,,https://www.vishvasnews.com/marathi/viral/fact-check-video-of-youth-setting-fire-to-petrol-pump-is-not-of-haryana-but-iran/,"""पेट्रोल पंप वर लागलेल्या आगीचा व्हिडिओ हरियाणा चा""",2021-7-17,Vishvanews,"Pallavi Mishra,Ankita Deshkar","""विश्वास न्यूज च्या तपासात व्हायरल दावा खोटा निघाला. हा व्हिडिओ हरताना चा नसून इराण चा आहे. ह्या व्हिडिओ ला भारताचा सांगून व्हायरल करण्यात येत आहे.""","""['https://www.facebook.com/permalink.php?story_fbid=2845254969069502&id=100007550791697', 'https://archive.fo/wip/0OMdp', 'https://www.instagram.com/p/CQVNbJtjiqA/', 'https://www.yjc.news/', 'https://www.yjc.news/fa/news/7791084/%D9%85%D8%A7%D8%AC%D8%B1%D8%A7%DB%8C-%D8%A2%D8%AA%D8%B4-%D8%B2%D8%AF%D9%86-%D8%AC%D8%A7%DB%8C%DA%AF%D8%A7%D9%87-%D8%B3%D9%88%D8%AE%D8%AA-%D8%AF%D8%B1-%D8%B1%D9%81%D8%B3%D9%86%D8%AC%D8%A7%D9%86-%DA%86%D9%87-%D8%A8%D9%88%D8%AF', 'https://www.eghtesadnews.com/%D8%A8%D8%AE%D8%B4-%D8%A7%D8%AE%D8%A8%D8%A7%D8%B1-%D8%B3%D8%A7%DB%8C%D8%B1-%D8%B1%D8%B3%D8%A7%D9%86%D9%87-%D9%87%D8%A7-61/419589-%D9%81%D8%B1%D8%AF%DB%8C-%DA%A9%D9%87-%DB%8C%DA%A9-%D9%BE%D9%85%D9%BE-%D8%A8%D9%86%D8%B2%DB%8C%D9%86-%D8%B1%D8%A7-%D8%A2%D8%AA%D8%B4-%D8%B2%D8%AF%D9%87-%D8%A8%D9%88%D8%AF-%D8%A8%D8%A7%D8%B2%D8%AF%D8%A7%D8%B4%D8%AA-%D8%B4%D8%AF']""","""Fact Check: पेट्रोल पंप वर लागलेल्या आगीचा व्हिडिओ हरियाणा चा नाही""","""['Haryana', 'Iran', 'Petrol price hike', 'Petrol Pump']""","""[]""","""[]""",,,
98,,,,False,"""Rohan नाशिककर""",,,Vishvanews,,https://www.vishvasnews.com/marathi/viral/fact-check-newspaper-cutting-spreading-communal-tensions-in-the-name-of-buddhists-is-fake/,"""बौद्ध SC मधील लोकांना कामावर ठेऊ नये - मौलाना जाफर शेख""",2021-7-16,Vishvanews,"Ankita Deshkar,Pallavi Mishra","""व्हायरल चित्र ज्यात सांगितले आहे कि एका मौलाना ने म्हंटले बुद्ध लोकांवर भरोसा करू नका, खोटे आहे.""","""['https://twitter.com/ROHANM1508/status/1414143776583393281', 'https://web.archive.org/web/20210715130319/https://twitter.com/ROHANM1508/status/1414143776583393281', 'https://www.fodey.com/generators/newspaper/snippet.asp']""","""Fact check: जातीय तणाव वाढवणारी न्यूजपेपर क्लिपिंग एडिटेड आहे, व्हायरल दावा खोटा""","""['Buddhist monk', 'Maulana Jafar Sheikh', 'Nagpur', 'Newspaper cutting']""","""[]""","""[]""",,,
99,,,,False,"""फेसबुक यूजर शानू खान""",,,Vishvanews,,https://www.vishvasnews.com/marathi/politics/fact-check-viral-image-of-amit-shah-and-asaduddin-owaisi-is-edited/,"""अमित शाह आणि ओवैसी चे छायाचित्र""",2021-7-20,Vishvanews,,"""विश्वास न्यूज च्या तपासात गृह मंत्री अमित शाह आणि ओवैसी यांचे व्हायरल चित्र खोटे असल्याचे समोर आले. दोन वेग वेगळ्या चित्रांना एडिट करू व्हायरल छायाचित्र बनवण्यात आले आहे.""","""['https://www.facebook.com/groups/1175471605990012/permalink/1928052877398544/', 'https://perma.cc/9TJA-PSRC', 'https://twitter.com/capt_amarinder/status/1168840142284570624/', 'https://twitter.com/arvindkumar_ias?ref_src=twsrc%5Etfw', 'https://twitter.com/CommissionrGHMC?ref_src=twsrc%5Etfw', 'https://t.co/v7Tqkb5KIx', 'https://www.vishvasnews.com/politics/fact-check-an-edited-image-of-amit-shah-and-owaisi-brother-is-being-shared-with-false-context-before-bengal-assembly-elections/embed/#?secret=QuZovsbc7l']""","""Fact Check: अमित शाह आणि ओवैसी चे हे छायाचित्र खोटे, आधी देखील व्हायरल झाले होते एडिटेड छायाचित्र""","""[]""",,,,,
100,,,,False,"""Rohan नाशिककर""",,,Vishvanews,,https://www.vishvasnews.com/marathi/viral/fact-check-newspaper-cutting-spreading-communal-tensions-in-the-name-of-buddhists-is-fake/,"""बौद्ध SC मधील लोकांना कामावर ठेऊ नये - मौलाना जाफर शेख""",2021-7-16,Vishvanews,,"""व्हायरल चित्र ज्यात सांगितले आहे कि एका मौलाना ने म्हंटले बुद्ध लोकांवर भरोसा करू नका, खोटे आहे.""","""['https://twitter.com/ROHANM1508/status/1414143776583393281', 'https://web.archive.org/web/20210715130319/https://twitter.com/ROHANM1508/status/1414143776583393281', 'https://www.fodey.com/generators/newspaper/snippet.asp']""","""Fact check: जातीय तणाव वाढवणारी न्यूजपेपर क्लिपिंग एडिटेड आहे, व्हायरल दावा खोटा""","""['Buddhist monk', 'Maulana Jafar Sheikh', 'Nagpur', 'Newspaper cutting']""",,,,,
101,,,,False,"""Sabki Bajate Raho Last Bencher""",,,Vishvanews,,https://www.vishvasnews.com/marathi/politics/fact-check-viral-post-claiming-the-lady-in-the-picture-is-from-jnu-is-fake/,"""हि महिला जेएनयू च्या सबसिडी चा दुरुपयोग करत आहे.""",2021-7-15,Vishvanews,"ameesh rai,Ankita Deshkar","""Sanjukta Basu नावाच्या महिले बद्दल व्हायरल होणाऱ्या दाव्यात ज्यात त्यांना जेएनयू ची विद्यार्थिनी म्हणून संबोधले गेले आहे, तो दावा खोटा आहे.""","""['https://www.facebook.com/SBR1607/photos/a.586672838027706/4824939140867700/', 'https://www.linkedin.com/in/sanjuktabasu/?originalSubdomain=in']""","""Fact Check: महिलेल जेएनयू चि विद्यार्थिनी सांगून व्हायरल होत असलेला दावा खोटा""","""['JNU', 'PHd', 'Sanjukta Basu', 'Viral Photo']""","""[]""","""[]""",,,
102,,,,Misleading,"""फेसबुक यूजर दयाराम अमलानी""",,,Vishvanews,,https://www.vishvasnews.com/marathi/viral/fact-check-three-yr-old-picture-from-nagpur-goes-viral-claiming-to-be-recent/,"""नागपूर चे आताचे छायाचित्र""",2021-7-14,Vishvanews,"Ashish Maharishi,Ankita Deshkar","""विश्वास न्यूज च्या तपासात या वर्षी चे सांगून व्हायरल होत असलेले पाण्यात बुडलेल्या गाड्यांचे चित्र जुलै 2018 चे आहे. व्हायरल दावा दिशाभूल करणारा आहे.""","""['https://www.facebook.com/dayaram.amlani/posts/2041927112636959', 'https://www.nagpurtoday.in/time-to-ask-kuthe-nevun-thevla-majhya-nagpur-la/07061627', 'https://navbharattimes.indiatimes.com/india/weather-forecast-delhi-live-news-monsoon-rain-in-delhi-heat-wave-in-ncr-haryana-punjab-rajasthan-bihar-rain-continue-southwest-monsoon/liveblog/84223038.cms', 'https://t.co/xZYDoZCxbx']""","""Fact Check: नागपूर मध्ये पाणी भरल्याचे २०१८ चे छायाचित्र आता दिशाभूल करणाऱ्या दाव्यासह व्हायरल""","""['Flooding', 'Maharashtra', 'Nagpur', 'Rains']""","""[]""","""[]""",,,
103,,,,False,"""Sanjay Kumar Chugh""",,,Vishvanews,,https://www.vishvasnews.com/marathi/politics/fact-check-dilip-kumar-did-not-donate-property-worth-rs-98-cr-to-waqf-borad/,"""Dilip Kumar donated property worth Rs 98 Cr to WAQF board""",2021-7-12,Vishvanews,"Umam Noor,Ankita Deshkar","""विश्वास न्यूज च्या तपासात व्हायरल दावा खोटा असल्याचे सिद्ध झाले. विश्वास न्यूज ला कळले कि स्वर्गीय बॉलीवूड अभिनेते, दिलीप कुमार यांनी वक्फ बोर्ड ला ९८ कोटी रुपयांची प्रॉपर्टी दान केली नाही.""","""['https://archive.fo/wip/eAZqx', 'https://www.jagran.com/entertainment/bollywood-dilip-kumar-passes-away-legendary-actor-passed-away-at-the-age-of-98-21806417.html']""","""Fact Check: दिलीप कुमार ने वक्फ बोर्ड च्या नावावर कोणतीच प्रॉपर्टी नाही केली, व्हायरल दावा खोटा आहे""","""['dilip kumar', 'Fact Check', 'Maharashtra', 'Waqf Board']""","""[]""","""[]""",,,
104,,,,False,"""Piyush Yadav""",,,Vishvanews,,https://www.vishvasnews.com/marathi/viral/fact-check-post-going-viral-in-the-name-of-ratan-tata-is-fake/,"""भारताचे उद्योगपती रतन टाटा यांनी भारताला कोरोनमुक्त करण्यासाठी आपली संपूर्ण संपत्ती खर्च करण्याबद्दल वक्तव्य केले""",2021-5-24,Vishvanews,"Amanpreet Kaur,Ankita Deshkar","""""","""['https://www.facebook.com/groups/191000731761053/permalink/925780244949761', 'https://archive.is/leWtL', 'https://twitter.com/RNTata2000', 'https://www.timesnownews.com/business-economy/companies/article/tata-trusts-pledges-rs-500-crore-to-combat-coronavirus/570727', 'https://www.financialexpress.com/lifestyle/health/germanys-linde-tata-group-get-24-oxygen-transport-tanks-for-india/2239567/', 'https://twitter.com/narendramodi?ref_src=twsrc%5Etfw', 'https://twitter.com/hashtag/COVID19?src=hash&ref_src=twsrc%5Etfw']""","""Fact Check: रतन टाटा यांच्या नावाने व्हायरल होत असलेली पोस्ट खोटी आहे""","""['Coronavirus', 'Fact Check', 'Ratan tata', 'Ratan Tata Fake Message', 'Tweet']""","""[]""","""[]""",,,
105,,,,False,"""Vishwas Gaonkar""",,,Vishvanews,,https://www.vishvasnews.com/marathi/viral/fact-check-viral-video-over-internet-is-not-of-tauktae-cyclone-but-was-clicked-in-spain/,"""वादळ तोक्ते चा व्हिडिओ""",2021-5-21,Vishvanews,"Pallavi Mishra,Ankita Deshkar","""विश्वास न्यूज च्या तपासात व्हायरल होत असलेला दावा खोटा आहे. हा व्हिडिओ भारतातील नाही तर स्पेन चा आहे.""","""['https://www.facebook.com/101309428222565/videos/325400812480091', 'https://www.facebook.com/riya.prabhu.56829/videos/310289500556139', 'https://archive.fo/wip/gtoGS', 'https://archive.fo/wip/gtoGS', 'https://www.facebook.com/294635350676704/videos/395888191505739', 'https://www.facebook.com/689337244510034/videos/1763172547190288', 'https://www.google.com/search?q=+Paseo+Nuevo+New+Promenade+San+Sebastian&tbm=isch&ved=2ahUKEwjvweHW-NfwAhVSXysKHcNiA8QQ2-cCegQIABAA&oq=+Paseo+Nuevo+New+Promenade+San+Sebastian&gs_lcp=CgNpbWcQA1Ch_skDWLmAygNg0oPKA2gAcAB4AIABggGIAfcBkgEDMC4ymAEAoAEBqgELZ3dzLXdpei1pbWfAAQE&sclient=img&ei=VyumYK-6INK-rQHDxY2gDA&bih=694&biw=1517&rlz=1C1CHWL_enIN935IN936', 'https://www.alamy.com/stock-photo/kunkeshwar-temple.html', 'https://www.youtube.com/embed/SGSIZKi6skw?feature=oembed', 'https://www.youtube.com/embed/4UFVZDFwdJQ?feature=oembed']""","""Fact Check: वादळ तोक्ते च्या नावाने व्हायरल होत असलेला व्हिडिओ आताचा नाही, जुना आहे""","""['Cyclone Tauktae', 'Fact Check', 'fake news', 'Maharashtra', 'Spain']""","""[]""","""[]""",,,
106,,,,False,"""Hemendra Garg""",,,Vishvanews,,https://www.vishvasnews.com/marathi/viral/fact-check-viral-post-about-the-tax-of-lpg-cylinder-is-fake/,"""झूट का कारोबार ,, खुल्लम खुल्ला,,, GAS Basic price ..........Rs. 495.00 Central Govt Tax..Rs. 24.75 Transportation. Rs. 10.00 -------------------- Total price...........Rs. 529.75 State Govt Tax....Rs. 291.36 State transport...Rs. 15.00 Dealers commission. 5.50 Subsidies ..........Rs. 19.57 -------------------- Consumer pays.Rs. 861.18 -------------------- Central Govt. Tax 5%, State Govt. Tax 55% so Please find which Government is guilty for hiking the cooking gas price.""",2021-7-21,Vishvanews,,"""""","""['https://perma.cc/Y38P-WTVY', 'http://petroleum.nic.in/sites/default/files/Pre-GSTRateFinal.pdf', 'http://petroleum.nic.in/sites/default/files/LPGDC.pdf']""","""Fact Check: सिलेंडर वर केंद्र सरकार पेक्षा जास्ती टॅक्स वसूल करायचा दावा खोटा""","""['Cylinder', 'GST', 'LPG', 'LPG cylinders', 'LPG gas cylinder', 'VAT']""",,,,,
107,,,,False,"""फेसबुक यूजर शानू खान""",,,Vishvanews,,https://www.vishvasnews.com/marathi/politics/fact-check-viral-image-of-amit-shah-and-asaduddin-owaisi-is-edited/,"""अमित शाह आणि ओवैसी चे छायाचित्र""",2021-7-20,Vishvanews,,"""विश्वास न्यूज च्या तपासात गृह मंत्री अमित शाह आणि ओवैसी यांचे व्हायरल चित्र खोटे असल्याचे समोर आले. दोन वेग वेगळ्या चित्रांना एडिट करू व्हायरल छायाचित्र बनवण्यात आले आहे.""","""['https://www.facebook.com/groups/1175471605990012/permalink/1928052877398544/', 'https://perma.cc/9TJA-PSRC', 'https://twitter.com/capt_amarinder/status/1168840142284570624/', 'https://twitter.com/arvindkumar_ias?ref_src=twsrc%5Etfw', 'https://twitter.com/CommissionrGHMC?ref_src=twsrc%5Etfw', 'https://t.co/v7Tqkb5KIx', 'https://www.vishvasnews.com/politics/fact-check-an-edited-image-of-amit-shah-and-owaisi-brother-is-being-shared-with-false-context-before-bengal-assembly-elections/embed/#?secret=QuZovsbc7l']""","""Fact Check: अमित शाह आणि ओवैसी चे हे छायाचित्र खोटे, आधी देखील व्हायरल झाले होते एडिटेड छायाचित्र""","""[]""",,,,,
108,,,,False,"""रेनू शाक्यवर""",,,Vishvanews,,https://www.vishvasnews.com/marathi/viral/fact-check-narendra-singh-tomar-did-not-leave-cabinet-viral-post-is-fake/,"""कृषी मंत्र्यांना पदावरून काढल्याचे आणि कृषी कायदा बदलल्याचा दावा करणारी पोस्ट""",2021-7-19,Vishvanews,,"""आमच्या तपासात कळले कि कृषि मंत्री नरेंद्र तोमर यांना काढण्यात आले नाही आणि तसेच तीन कृषी कायद्यांना रद्द करण्यात आले नाही. हि पोस्ट पूर्णपणे खोटी आहे.""","""['https://archive.ph/Mosp8', 'https://www.meity.gov.in/writereaddata/files/list_of_council_of_ministers-as-on-07072021.pdf']""","""Fact Check: कृषी मंत्र्यांना पदावरून काढल्याचे आणि कृषी कायदा बदलल्याचे खारीज करणारी पोस्ट खोटी आहे""","""['Farm Bills', 'Farm Laws', 'Farmers Protest', 'Union Agriculture Minister Narendra Tomar']""",,,,,
109,,,,False,"""Bablu Yadav""",,,Vishvanews,,https://www.vishvasnews.com/marathi/viral/fact-check-video-of-youth-setting-fire-to-petrol-pump-is-not-of-haryana-but-iran/,"""पेट्रोल पंप वर लागलेल्या आगीचा व्हिडिओ हरियाणा चा""",2021-7-17,Vishvanews,,"""विश्वास न्यूज च्या तपासात व्हायरल दावा खोटा निघाला. हा व्हिडिओ हरताना चा नसून इराण चा आहे. ह्या व्हिडिओ ला भारताचा सांगून व्हायरल करण्यात येत आहे.""","""['https://www.facebook.com/permalink.php?story_fbid=2845254969069502&id=100007550791697', 'https://archive.fo/wip/0OMdp', 'https://www.instagram.com/p/CQVNbJtjiqA/', 'https://www.yjc.news/', 'https://www.yjc.news/fa/news/7791084/%D9%85%D8%A7%D8%AC%D8%B1%D8%A7%DB%8C-%D8%A2%D8%AA%D8%B4-%D8%B2%D8%AF%D9%86-%D8%AC%D8%A7%DB%8C%DA%AF%D8%A7%D9%87-%D8%B3%D9%88%D8%AE%D8%AA-%D8%AF%D8%B1-%D8%B1%D9%81%D8%B3%D9%86%D8%AC%D8%A7%D9%86-%DA%86%D9%87-%D8%A8%D9%88%D8%AF', 'https://www.eghtesadnews.com/%D8%A8%D8%AE%D8%B4-%D8%A7%D8%AE%D8%A8%D8%A7%D8%B1-%D8%B3%D8%A7%DB%8C%D8%B1-%D8%B1%D8%B3%D8%A7%D9%86%D9%87-%D9%87%D8%A7-61/419589-%D9%81%D8%B1%D8%AF%DB%8C-%DA%A9%D9%87-%DB%8C%DA%A9-%D9%BE%D9%85%D9%BE-%D8%A8%D9%86%D8%B2%DB%8C%D9%86-%D8%B1%D8%A7-%D8%A2%D8%AA%D8%B4-%D8%B2%D8%AF%D9%87-%D8%A8%D9%88%D8%AF-%D8%A8%D8%A7%D8%B2%D8%AF%D8%A7%D8%B4%D8%AA-%D8%B4%D8%AF']""","""Fact Check: पेट्रोल पंप वर लागलेल्या आगीचा व्हिडिओ हरियाणा चा नाही""","""['Haryana', 'Iran', 'Petrol price hike', 'Petrol Pump']""",,,,,
110,,,,False,"""Rohan नाशिककर""",,,Vishvanews,,https://www.vishvasnews.com/marathi/viral/fact-check-newspaper-cutting-spreading-communal-tensions-in-the-name-of-buddhists-is-fake/,"""बौद्ध SC मधील लोकांना कामावर ठेऊ नये - मौलाना जाफर शेख""",2021-7-16,Vishvanews,,"""व्हायरल चित्र ज्यात सांगितले आहे कि एका मौलाना ने म्हंटले बुद्ध लोकांवर भरोसा करू नका, खोटे आहे.""","""['https://twitter.com/ROHANM1508/status/1414143776583393281', 'https://web.archive.org/web/20210715130319/https://twitter.com/ROHANM1508/status/1414143776583393281', 'https://www.fodey.com/generators/newspaper/snippet.asp']""","""Fact check: जातीय तणाव वाढवणारी न्यूजपेपर क्लिपिंग एडिटेड आहे, व्हायरल दावा खोटा""","""['Buddhist monk', 'Maulana Jafar Sheikh', 'Nagpur', 'Newspaper cutting']""",,,,,
111,,,,False,"""सुब्रता चटर्जी""",,,Vishvanews,,https://www.vishvasnews.com/marathi/viral/fact-check-viral-post-by-a-noble-prize-winner-claiming-people-who-take-vaccines-will-die-in-two-years-is-fake/,"""नोबेलिस्ट ल्यूक मोन्टैग्नियर ने म्हंटले कोविड वॅक्सीन लावणारे दोन वर्षाच्या आत मारतील""",2021-5-28,Vishvanews,"Umam Noor,Ankita Deshkar","""विश्वास न्यूज ला आपल्या तपासात कळले कि नोबेलिस्ट ल्यूक मोन्टैग्नियर यांनी लसीकरणावर केलेले विधान कि लस घेतलेले लोकं दोन वर्षाच्या आत मृत्युमुखी पडतील हे खोटे आहे. ल्यूक मोन्टैग्नियर यांच्या कथित इंटरव्यू मध्ये आलेले विधान आणि दावे, “कोरोनाव्हायरस चे व्हेरिएन्ट वॅक्सीन मुळे बनले आहे.” तसेच ह्या व्हायरस द्वारे बनवलेल्या अँटोबॉडीस आहेत ज्या इन्फेक्शन ला मजबूत करतात, हे दोन्ही दावे चुकीचे आहे. वॅक्सीनमुळे व्हायरस चे म्युटेशन किंवा व्हेरिएन्ट बनत नाही. शरीरातील अँटीबॉडीस मुळे व्हायरस आपले स्वरूप बदलू शकतो पण शरीरात अँटोबॉडीस फक्त व्हायरस बनवत नाही. म्हणून हा दावा पूर्णपणे खोटा आहे आणि निराधार आहे, वॅक्सीन मुळे कधीच व्हेरिएन्ट बनत नाही आणि म्युटेशन होत नाही.""","""['https://www.facebook.com/rhemspiang.bandala/posts/747435199285101', 'https://archive.fo/wip/46zhg', 'https://rairfoundation.com/alert-luc-montagnier-did-not-say-vaccine-would-kill-people-in-two-years-heres-what-he-did-say-video/', 'http://dbtindia.gov.in/sites/default/files/Note%20on%20INSACOG%20Data%20and%20Mutants%2021-04-2021.pdf', 'https://science.thewire.in/the-sciences/luc-montagniers-views-on-covid-vaccines-are-latest-of-his-wrong-vexing-ideas/', 'https://www.medpagetoday.com/special-reports/exclusives/91648', 'https://www.nobelprize.org/prizes/medicine/2008/montagnier/facts/', 'https://science.thewire.in/the-sciences/luc-montagniers-views-on-covid-vaccines-are-latest-of-his-wrong-vexing-ideas/embed/#?secret=Qgr79bp3bt', 'https://www.youtube.com/embed/hcBBDRPQt6Y?feature=oembed']""","""Fact Check: नोबेलिस्ट ल्यूक मोन्टैग्नियर ने नाही म्हंटले कोविड वॅक्सीन लावणारे दोन वर्षाच्या आत मरतील, व्हायरल पोस्ट खोटी आहे""","""['COVID-19 vaccine', 'Fact Check', 'fake news', 'luc montagnier', 'vaccine']""","""[]""","""[]""",,,
112,,,,False,"""हकीम पुजारा""",,,Vishvanews,,https://www.vishvasnews.com/marathi/viral/fact-check-eating-onion-and-salt-does-not-cure-covid/,"""मिठा सोबत कांदा खाल्ल्याने १५ मिनटात कोरोना ठीक""",2021-4-24,Vishvanews,"Urvashi Kapoor,Ankita Deshkar","""कांदा आणि मीठ खाल्ल्याने १५ मिनटात कोरोनाव्हायरस च्या संक्रमणापासून ठीक होऊ शकत नाही, व्हायरल दावा खोटा आहे.""","""['https://archive.md/wip/Q6njy', 'https://health-desk.org/articles/are-any-foods-or-drinks--alone-or-in-combination--effective-in-treating-or-curing-covid-19', 'https://www.vishvasnews.com/english/health/in-depth-debunking-covid-19-misinformation-and-countering-coronavirus-vaccine-hesitancy/']""","""Fact Check: मिठा सोबत कांदा खाल्ल्याने १५ मिनटात कोरोना ठीक होण्याचा दावा खोटा आहे""","""['Coronavirus', 'Covid-19', 'Onion', 'Salt']""","""[]""","""[]""",,,
